iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,3492,599,"127.0.0.1:9000","rbf_riblt","sweep_rbf_riblt_n100000_sim85_t18","18","0.85","127.0.0.1:9000"
1,3610,139,"127.0.0.1:9001","rbf_riblt","sweep_rbf_riblt_n100000_sim85_t18","18","0.85","127.0.0.1:9001"
